 EE # ; Manufacturer ; Equipment Name ; Model ; Serial ; Status ; PO ; Category ; EIL ; Acquisition Date ; Total Asset Value ; Location ; Last inventory Date 
82405;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034387;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;4503-111;1/5/17
82407;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034999;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;2209-111;12/14/16
82408;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034581;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;12/5/16
82409;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034258;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;2501-111;1/3/17
82410;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034140;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;12/7/16
82411;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034994;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;7502-111;1/5/17
82412;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034123;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;2180-111;12/5/16
82413;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034889;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;2501-111;1/3/17
82414;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034886;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;6604-111;1/5/17
82415;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034483;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;2459-111;10/1/16
82416;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034919;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;7502-111;12/14/16
82417;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14035006;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;6604-111;1/5/17
82418;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034916;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;4420-111;1/5/17
82419;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034896;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;12/5/16
82420;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14034418;IN USE;695-A49098;INFUSION PUMPS: GENERAL-PURPOSE;422;3/21/14;1635,64;B0209-111;12/5/16
95224;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201168;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95225;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200420;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95226;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200745;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95227;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200696;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95228;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200782;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95229;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201374;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95230;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201187;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95231;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200343;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95232;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200482;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95233;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201386;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95234;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200746;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95235;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200514;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95236;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201237;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95237;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200830;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95238;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201373;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95239;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200638;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95240;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200421;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95241;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200606;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95242;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201452;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95243;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201108;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95244;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201385;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95245;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201403;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95246;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201335;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95247;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201408;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95248;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201226;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95249;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200571;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95250;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200652;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95251;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201382;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95252;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200755;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95253;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201116;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95254;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201152;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95255;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201418;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95256;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201240;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95257;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201409;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95258;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201192;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95259;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201338;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95260;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201188;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95261;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201165;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95262;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201354;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95263;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200425;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95264;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14201372;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95265;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200802;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95266;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14199840;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95267;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200396;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
95268;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS PUMP MODULE 8100;14200773;IN USE;695-NX70055;INFUSION PUMPS: GENERAL-PURPOSE;422;1/5/17;1390,3;B0623-111;
72255;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13758055;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2142B-111;10/2/16
72256;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757512;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2256-111;10/2/16
72257;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757425;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2254-111;10/2/16
72258;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757613;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2248-111;10/2/16
72259;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757429;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;B0209-111;10/2/16
72260;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757564;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2246-111;10/2/16
72261;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757405;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2260-111;10/2/16
72262;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13758159;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2260-111;10/2/16
72263;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13758157;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2260-111;10/2/16
72264;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757239;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2252-111;10/2/16
72265;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757606;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2102-111;10/2/16
72266;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13756797;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2252-111;10/2/16
72267;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757389;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2155-111;10/2/16
72268;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13758057;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2248-111;10/2/16
72269;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757524;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2260-111;10/2/16
72270;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757506;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2260-111;12/29/16
72271;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757412;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2246-111;10/2/16
72272;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13757543;IN USE;695-A20433;INFUSION PUMPS: SYRINGE;431;11/29/12;3144,92;2260-111;10/2/16
78249;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13889683;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C232-GB;10/14/16
78250;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13890757;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C232-GB;10/14/16
78251;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13892443;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C232-GB;10/14/16
78252;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13892728;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C225-GB;10/14/16
78253;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13892730;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2B019-GB;10/11/16
78254;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13892750;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C242-GB;10/14/16
78255;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13892751;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C249-GB;10/14/16
78256;CAREFUSION SOLUTIONS LLC;INFUSION PUMP;ALARIS SYR MODULE 8110;13892817;IN USE;695-A39055;INFUSION PUMPS: SYRINGE;00D5;8/7/13;3034,24;2C232-GB;10/14/16
